"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Colorado"	"08"	"2016"	"2016"	"November"	"11"	5336
	"Colorado"	"08"	"2016"	"2016"	"December"	"12"	5255
	"Colorado"	"08"	"2017"	"2017"	"January"	"1"	4990
	"Colorado"	"08"	"2017"	"2017"	"February"	"2"	4623
	"Colorado"	"08"	"2017"	"2017"	"March"	"3"	5464
	"Colorado"	"08"	"2017"	"2017"	"April"	"4"	5159
	"Colorado"	"08"	"2017"	"2017"	"May"	"5"	5526
	"Colorado"	"08"	"2017"	"2017"	"June"	"6"	5705
	"Colorado"	"08"	"2017"	"2017"	"July"	"7"	5596
	"Colorado"	"08"	"2017"	"2017"	"August"	"8"	5812
	"Colorado"	"08"	"2017"	"2017"	"September"	"9"	5609
	"Colorado"	"08"	"2017"	"2017"	"October"	"10"	5506
	"Colorado"	"08"	"2017"	"2017"	"November"	"11"	5099
	"Colorado"	"08"	"2017"	"2017"	"December"	"12"	5293
	"Colorado"	"08"	"2018"	"2018"	"January"	"1"	5196
	"Colorado"	"08"	"2018"	"2018"	"February"	"2"	4783
	"Colorado"	"08"	"2018"	"2018"	"March"	"3"	5279
	"Colorado"	"08"	"2018"	"2018"	"April"	"4"	5053
	"Colorado"	"08"	"2018"	"2018"	"May"	"5"	5443
	"Colorado"	"08"	"2018"	"2018"	"June"	"6"	5118
	"Colorado"	"08"	"2018"	"2018"	"July"	"7"	5513
	"Colorado"	"08"	"2018"	"2018"	"August"	"8"	5673
	"Colorado"	"08"	"2018"	"2018"	"September"	"9"	5439
	"Colorado"	"08"	"2018"	"2018"	"October"	"10"	5305
	"Colorado"	"08"	"2018"	"2018"	"November"	"11"	5058
	"Colorado"	"08"	"2018"	"2018"	"December"	"12"	5025
	"Colorado"	"08"	"2019"	"2019"	"January"	"1"	5104
	"Colorado"	"08"	"2019"	"2019"	"February"	"2"	4665
	"Colorado"	"08"	"2019"	"2019"	"March"	"3"	5126
	"Colorado"	"08"	"2019"	"2019"	"April"	"4"	5057
	"Colorado"	"08"	"2019"	"2019"	"May"	"5"	5402
	"Colorado"	"08"	"2019"	"2019"	"June"	"6"	5236
	"Colorado"	"08"	"2019"	"2019"	"July"	"7"	5592
	"Colorado"	"08"	"2019"	"2019"	"August"	"8"	5796
	"Colorado"	"08"	"2019"	"2019"	"September"	"9"	5468
	"Colorado"	"08"	"2019"	"2019"	"October"	"10"	5483
	"Colorado"	"08"	"2019"	"2019"	"November"	"11"	4952
	"Colorado"	"08"	"2019"	"2019"	"December"	"12"	4988
	"Colorado"	"08"	"2020"	"2020"	"January"	"1"	4984
	"Colorado"	"08"	"2020"	"2020"	"February"	"2"	4711
	"Colorado"	"08"	"2020"	"2020"	"March"	"3"	5283
	"Colorado"	"08"	"2020"	"2020"	"April"	"4"	5104
	"Colorado"	"08"	"2020"	"2020"	"May"	"5"	5268
	"Colorado"	"08"	"2020"	"2020"	"June"	"6"	5174
	"Colorado"	"08"	"2020"	"2020"	"July"	"7"	5506
	"Colorado"	"08"	"2020"	"2020"	"August"	"8"	5408
	"Colorado"	"08"	"2020"	"2020"	"September"	"9"	5249
	"Colorado"	"08"	"2020"	"2020"	"October"	"10"	5234
	"Colorado"	"08"	"2020"	"2020"	"November"	"11"	4775
	"Colorado"	"08"	"2020"	"2020"	"December"	"12"	4798
	"Colorado"	"08"	"2021"	"2021"	"January"	"1"	4675
	"Colorado"	"08"	"2021"	"2021"	"February"	"2"	4784
	"Colorado"	"08"	"2021"	"2021"	"March"	"3"	5277
	"Colorado"	"08"	"2021"	"2021"	"April"	"4"	5335
	"Colorado"	"08"	"2021"	"2021"	"May"	"5"	5422
	"Colorado"	"08"	"2021"	"2021"	"June"	"6"	5524
	"Colorado"	"08"	"2021"	"2021"	"July"	"7"	5605
	"Colorado"	"08"	"2021"	"2021"	"August"	"8"	5648
	"Colorado"	"08"	"2021"	"2021"	"September"	"9"	5371
	"Colorado"	"08"	"2021"	"2021"	"October"	"10"	5287
	"Colorado"	"08"	"2021"	"2021"	"November"	"11"	4983
	"Colorado"	"08"	"2021"	"2021"	"December"	"12"	5038
	"Colorado"	"08"	"2022"	"2022"	"January"	"1"	4888
	"Colorado"	"08"	"2022"	"2022"	"February"	"2"	4630
	"Colorado"	"08"	"2022"	"2022"	"March"	"3"	5274
	"Colorado"	"08"	"2022"	"2022"	"April"	"4"	5081
	"Colorado"	"08"	"2022"	"2022"	"May"	"5"	5389
	"Colorado"	"08"	"2022"	"2022"	"June"	"6"	5322
	"Colorado"	"08"	"2022"	"2022"	"July"	"7"	5536
	"Colorado"	"08"	"2022"	"2022"	"August"	"8"	5502
	"Colorado"	"08"	"2022"	"2022"	"September"	"9"	5219
	"Colorado"	"08"	"2022"	"2022"	"October"	"10"	5408
	"Colorado"	"08"	"2022"	"2022"	"November"	"11"	5040
	"Colorado"	"08"	"2022"	"2022"	"December"	"12"	5094
	"Connecticut"	"09"	"2016"	"2016"	"January"	"1"	2830
	"Connecticut"	"09"	"2016"	"2016"	"February"	"2"	2695
	"Connecticut"	"09"	"2016"	"2016"	"March"	"3"	2987
	"Connecticut"	"09"	"2016"	"2016"	"April"	"4"	3065
	"Connecticut"	"09"	"2016"	"2016"	"May"	"5"	3141
	"Connecticut"	"09"	"2016"	"2016"	"June"	"6"	3098
	"Connecticut"	"09"	"2016"	"2016"	"July"	"7"	3163
	"Connecticut"	"09"	"2016"	"2016"	"August"	"8"	3252
	"Connecticut"	"09"	"2016"	"2016"	"September"	"9"	3110
	"Connecticut"	"09"	"2016"	"2016"	"October"	"10"	2942
	"Connecticut"	"09"	"2016"	"2016"	"November"	"11"	2777
	"Connecticut"	"09"	"2016"	"2016"	"December"	"12"	2955
	"Connecticut"	"09"	"2017"	"2017"	"January"	"1"	2782
	"Connecticut"	"09"	"2017"	"2017"	"February"	"2"	2568
	"Connecticut"	"09"	"2017"	"2017"	"March"	"3"	2982
	"Connecticut"	"09"	"2017"	"2017"	"April"	"4"	2902
	"Connecticut"	"09"	"2017"	"2017"	"May"	"5"	3043
	"Connecticut"	"09"	"2017"	"2017"	"June"	"6"	3013
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	3038
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	3197
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	3139
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	2952
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	2897
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	2708
	"Connecticut"	"09"	"2018"	"2018"	"January"	"1"	2804
	"Connecticut"	"09"	"2018"	"2018"	"February"	"2"	2486
	"Connecticut"	"09"	"2018"	"2018"	"March"	"3"	2905
	"Connecticut"	"09"	"2018"	"2018"	"April"	"4"	2800
	"Connecticut"	"09"	"2018"	"2018"	"May"	"5"	3113
	"Connecticut"	"09"	"2018"	"2018"	"June"	"6"	2914
	"Connecticut"	"09"	"2018"	"2018"	"July"	"7"	2996
	"Connecticut"	"09"	"2018"	"2018"	"August"	"8"	3079
	"Connecticut"	"09"	"2018"	"2018"	"September"	"9"	2913
	"Connecticut"	"09"	"2018"	"2018"	"October"	"10"	3087
	"Connecticut"	"09"	"2018"	"2018"	"November"	"11"	2828
	"Connecticut"	"09"	"2018"	"2018"	"December"	"12"	2800
	"Connecticut"	"09"	"2019"	"2019"	"January"	"1"	2795
	"Connecticut"	"09"	"2019"	"2019"	"February"	"2"	2581
	"Connecticut"	"09"	"2019"	"2019"	"March"	"3"	2843
	"Connecticut"	"09"	"2019"	"2019"	"April"	"4"	2812
	"Connecticut"	"09"	"2019"	"2019"	"May"	"5"	2882
	"Connecticut"	"09"	"2019"	"2019"	"June"	"6"	2839
	"Connecticut"	"09"	"2019"	"2019"	"July"	"7"	3037
	"Connecticut"	"09"	"2019"	"2019"	"August"	"8"	3205
	"Connecticut"	"09"	"2019"	"2019"	"September"	"9"	2857
	"Connecticut"	"09"	"2019"	"2019"	"October"	"10"	2961
	"Connecticut"	"09"	"2019"	"2019"	"November"	"11"	2700
	"Connecticut"	"09"	"2019"	"2019"	"December"	"12"	2746
	"Connecticut"	"09"	"2020"	"2020"	"January"	"1"	2795
	"Connecticut"	"09"	"2020"	"2020"	"February"	"2"	2496
	"Connecticut"	"09"	"2020"	"2020"	"March"	"3"	2859
	"Connecticut"	"09"	"2020"	"2020"	"April"	"4"	2734
	"Connecticut"	"09"	"2020"	"2020"	"May"	"5"	2851
	"Connecticut"	"09"	"2020"	"2020"	"June"	"6"	2882
	"Connecticut"	"09"	"2020"	"2020"	"July"	"7"	3014
	"Connecticut"	"09"	"2020"	"2020"	"August"	"8"	3016
	"Connecticut"	"09"	"2020"	"2020"	"September"	"9"	2896
	"Connecticut"	"09"	"2020"	"2020"	"October"	"10"	2836
	"Connecticut"	"09"	"2020"	"2020"	"November"	"11"	2530
	"Connecticut"	"09"	"2020"	"2020"	"December"	"12"	2551
	"Connecticut"	"09"	"2021"	"2021"	"January"	"1"	2417
	"Connecticut"	"09"	"2021"	"2021"	"February"	"2"	2543
	"Connecticut"	"09"	"2021"	"2021"	"March"	"3"	3007
	"Connecticut"	"09"	"2021"	"2021"	"April"	"4"	2975
	"Connecticut"	"09"	"2021"	"2021"	"May"	"5"	3059
	"Connecticut"	"09"	"2021"	"2021"	"June"	"6"	3114
	"Connecticut"	"09"	"2021"	"2021"	"July"	"7"	3246
	"Connecticut"	"09"	"2021"	"2021"	"August"	"8"	3323
	"Connecticut"	"09"	"2021"	"2021"	"September"	"9"	3245
	"Connecticut"	"09"	"2021"	"2021"	"October"	"10"	2990
	"Connecticut"	"09"	"2021"	"2021"	"November"	"11"	2850
	"Connecticut"	"09"	"2021"	"2021"	"December"	"12"	2901
	"Connecticut"	"09"	"2022"	"2022"	"January"	"1"	2694
	"Connecticut"	"09"	"2022"	"2022"	"February"	"2"	2576
	"Connecticut"	"09"	"2022"	"2022"	"March"	"3"	3007
	"Connecticut"	"09"	"2022"	"2022"	"April"	"4"	2881
	"Connecticut"	"09"	"2022"	"2022"	"May"	"5"	2953
	"Connecticut"	"09"	"2022"	"2022"	"June"	"6"	2980
	"Connecticut"	"09"	"2022"	"2022"	"July"	"7"	3153
	"Connecticut"	"09"	"2022"	"2022"	"August"	"8"	3243
	"Connecticut"	"09"	"2022"	"2022"	"September"	"9"	2996
	"Connecticut"	"09"	"2022"	"2022"	"October"	"10"	2937
	"Connecticut"	"09"	"2022"	"2022"	"November"	"11"	2930
	"Connecticut"	"09"	"2022"	"2022"	"December"	"12"	2982
	"Delaware"	"10"	"2016"	"2016"	"January"	"1"	862
	"Delaware"	"10"	"2016"	"2016"	"February"	"2"	861
	"Delaware"	"10"	"2016"	"2016"	"March"	"3"	997
	"Delaware"	"10"	"2016"	"2016"	"April"	"4"	887
	"Delaware"	"10"	"2016"	"2016"	"May"	"5"	933
	"Delaware"	"10"	"2016"	"2016"	"June"	"6"	973
	"Delaware"	"10"	"2016"	"2016"	"July"	"7"	945
	"Delaware"	"10"	"2016"	"2016"	"August"	"8"	940
	"Delaware"	"10"	"2016"	"2016"	"September"	"9"	959
	"Delaware"	"10"	"2016"	"2016"	"October"	"10"	907
	"Delaware"	"10"	"2016"	"2016"	"November"	"11"	888
	"Delaware"	"10"	"2016"	"2016"	"December"	"12"	840
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	877
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	807
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	921
	"Delaware"	"10"	"2017"	"2017"	"April"	"4"	853
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	936
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	958
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	942
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	948
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	928
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	974
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	836
	"Delaware"	"10"	"2017"	"2017"	"December"	"12"	875
	"Delaware"	"10"	"2018"	"2018"	"January"	"1"	861
	"Delaware"	"10"	"2018"	"2018"	"February"	"2"	803
	"Delaware"	"10"	"2018"	"2018"	"March"	"3"	942
	"Delaware"	"10"	"2018"	"2018"	"April"	"4"	834
	"Delaware"	"10"	"2018"	"2018"	"May"	"5"	906
	"Delaware"	"10"	"2018"	"2018"	"June"	"6"	907
	"Delaware"	"10"	"2018"	"2018"	"July"	"7"	840
	"Delaware"	"10"	"2018"	"2018"	"August"	"8"	989
	"Delaware"	"10"	"2018"	"2018"	"September"	"9"	880
	"Delaware"	"10"	"2018"	"2018"	"October"	"10"	897
	"Delaware"	"10"	"2018"	"2018"	"November"	"11"	849
	"Delaware"	"10"	"2018"	"2018"	"December"	"12"	913
	"Delaware"	"10"	"2019"	"2019"	"January"	"1"	884
	"Delaware"	"10"	"2019"	"2019"	"February"	"2"	720
	"Delaware"	"10"	"2019"	"2019"	"March"	"3"	883
	"Delaware"	"10"	"2019"	"2019"	"April"	"4"	803
	"Delaware"	"10"	"2019"	"2019"	"May"	"5"	818
	"Delaware"	"10"	"2019"	"2019"	"June"	"6"	855
	"Delaware"	"10"	"2019"	"2019"	"July"	"7"	908
	"Delaware"	"10"	"2019"	"2019"	"August"	"8"	991
	"Delaware"	"10"	"2019"	"2019"	"September"	"9"	955
	"Delaware"	"10"	"2019"	"2019"	"October"	"10"	946
	"Delaware"	"10"	"2019"	"2019"	"November"	"11"	858
	"Delaware"	"10"	"2019"	"2019"	"December"	"12"	941
	"Delaware"	"10"	"2020"	"2020"	"January"	"1"	830
	"Delaware"	"10"	"2020"	"2020"	"February"	"2"	799
	"Delaware"	"10"	"2020"	"2020"	"March"	"3"	854
	"Delaware"	"10"	"2020"	"2020"	"April"	"4"	805
	"Delaware"	"10"	"2020"	"2020"	"May"	"5"	879
	"Delaware"	"10"	"2020"	"2020"	"June"	"6"	894
	"Delaware"	"10"	"2020"	"2020"	"July"	"7"	926
	"Delaware"	"10"	"2020"	"2020"	"August"	"8"	961
	"Delaware"	"10"	"2020"	"2020"	"September"	"9"	928
	"Delaware"	"10"	"2020"	"2020"	"October"	"10"	904
	"Delaware"	"10"	"2020"	"2020"	"November"	"11"	783
	"Delaware"	"10"	"2020"	"2020"	"December"	"12"	829
	"Delaware"	"10"	"2021"	"2021"	"January"	"1"	739
	"Delaware"	"10"	"2021"	"2021"	"February"	"2"	688
	"Delaware"	"10"	"2021"	"2021"	"March"	"3"	818
	"Delaware"	"10"	"2021"	"2021"	"April"	"4"	852
	"Delaware"	"10"	"2021"	"2021"	"May"	"5"	854
	"Delaware"	"10"	"2021"	"2021"	"June"	"6"	914
	"Delaware"	"10"	"2021"	"2021"	"July"	"7"	999
	"Delaware"	"10"	"2021"	"2021"	"August"	"8"	918
	"Delaware"	"10"	"2021"	"2021"	"September"	"9"	1023
	"Delaware"	"10"	"2021"	"2021"	"October"	"10"	942
	"Delaware"	"10"	"2021"	"2021"	"November"	"11"	854
	"Delaware"	"10"	"2021"	"2021"	"December"	"12"	881
	"Delaware"	"10"	"2022"	"2022"	"January"	"1"	894
	"Delaware"	"10"	"2022"	"2022"	"February"	"2"	812
	"Delaware"	"10"	"2022"	"2022"	"March"	"3"	941
	"Delaware"	"10"	"2022"	"2022"	"April"	"4"	801
	"Delaware"	"10"	"2022"	"2022"	"May"	"5"	870
	"Delaware"	"10"	"2022"	"2022"	"June"	"6"	930
	"Delaware"	"10"	"2022"	"2022"	"July"	"7"	1015
	"Delaware"	"10"	"2022"	"2022"	"August"	"8"	1010
	"Delaware"	"10"	"2022"	"2022"	"September"	"9"	889
	"Delaware"	"10"	"2022"	"2022"	"October"	"10"	869
	"Delaware"	"10"	"2022"	"2022"	"November"	"11"	898
	"Delaware"	"10"	"2022"	"2022"	"December"	"12"	887
	"District of Columbia"	"11"	"2016"	"2016"	"January"	"1"	786
	"District of Columbia"	"11"	"2016"	"2016"	"February"	"2"	758
	"District of Columbia"	"11"	"2016"	"2016"	"March"	"3"	853
	"District of Columbia"	"11"	"2016"	"2016"	"April"	"4"	712
	"District of Columbia"	"11"	"2016"	"2016"	"May"	"5"	845
	"District of Columbia"	"11"	"2016"	"2016"	"June"	"6"	861
	"District of Columbia"	"11"	"2016"	"2016"	"July"	"7"	888
	"District of Columbia"	"11"	"2016"	"2016"	"August"	"8"	891
	"District of Columbia"	"11"	"2016"	"2016"	"September"	"9"	849
	"District of Columbia"	"11"	"2016"	"2016"	"October"	"10"	836
	"District of Columbia"	"11"	"2016"	"2016"	"November"	"11"	759
	"District of Columbia"	"11"	"2016"	"2016"	"December"	"12"	820
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	775
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	717
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	780
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	743
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	802
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	844
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	897
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	850
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	811
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	801
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	773
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	767
	"District of Columbia"	"11"	"2018"	"2018"	"January"	"1"	759
	"District of Columbia"	"11"	"2018"	"2018"	"February"	"2"	696
	"District of Columbia"	"11"	"2018"	"2018"	"March"	"3"	743
	"District of Columbia"	"11"	"2018"	"2018"	"April"	"4"	722
	"District of Columbia"	"11"	"2018"	"2018"	"May"	"5"	791
	"District of Columbia"	"11"	"2018"	"2018"	"June"	"6"	789
	"District of Columbia"	"11"	"2018"	"2018"	"July"	"7"	813
	"District of Columbia"	"11"	"2018"	"2018"	"August"	"8"	823
	"District of Columbia"	"11"	"2018"	"2018"	"September"	"9"	745
	"District of Columbia"	"11"	"2018"	"2018"	"October"	"10"	835
	"District of Columbia"	"11"	"2018"	"2018"	"November"	"11"	745
	"District of Columbia"	"11"	"2018"	"2018"	"December"	"12"	751
	"District of Columbia"	"11"	"2019"	"2019"	"January"	"1"	776
	"District of Columbia"	"11"	"2019"	"2019"	"February"	"2"	635
	"District of Columbia"	"11"	"2019"	"2019"	"March"	"3"	746
	"District of Columbia"	"11"	"2019"	"2019"	"April"	"4"	680
	"District of Columbia"	"11"	"2019"	"2019"	"May"	"5"	777
	"District of Columbia"	"11"	"2019"	"2019"	"June"	"6"	750
	"District of Columbia"	"11"	"2019"	"2019"	"July"	"7"	816
	"District of Columbia"	"11"	"2019"	"2019"	"August"	"8"	810
	"District of Columbia"	"11"	"2019"	"2019"	"September"	"9"	774
	"District of Columbia"	"11"	"2019"	"2019"	"October"	"10"	804
	"District of Columbia"	"11"	"2019"	"2019"	"November"	"11"	742
	"District of Columbia"	"11"	"2019"	"2019"	"December"	"12"	769
	"District of Columbia"	"11"	"2020"	"2020"	"January"	"1"	793
	"District of Columbia"	"11"	"2020"	"2020"	"February"	"2"	715
	"District of Columbia"	"11"	"2020"	"2020"	"March"	"3"	774
	"District of Columbia"	"11"	"2020"	"2020"	"April"	"4"	685
	"District of Columbia"	"11"	"2020"	"2020"	"May"	"5"	728
	"District of Columbia"	"11"	"2020"	"2020"	"June"	"6"	775
	"District of Columbia"	"11"	"2020"	"2020"	"July"	"7"	762
	"District of Columbia"	"11"	"2020"	"2020"	"August"	"8"	769
	"District of Columbia"	"11"	"2020"	"2020"	"September"	"9"	736
	"District of Columbia"	"11"	"2020"	"2020"	"October"	"10"	739
	"District of Columbia"	"11"	"2020"	"2020"	"November"	"11"	688
	"District of Columbia"	"11"	"2020"	"2020"	"December"	"12"	710
	"District of Columbia"	"11"	"2021"	"2021"	"January"	"1"	712
	"District of Columbia"	"11"	"2021"	"2021"	"February"	"2"	627
	"District of Columbia"	"11"	"2021"	"2021"	"March"	"3"	702
	"District of Columbia"	"11"	"2021"	"2021"	"April"	"4"	664
	"District of Columbia"	"11"	"2021"	"2021"	"May"	"5"	711
	"District of Columbia"	"11"	"2021"	"2021"	"June"	"6"	688
	"District of Columbia"	"11"	"2021"	"2021"	"July"	"7"	742
	"District of Columbia"	"11"	"2021"	"2021"	"August"	"8"	735
	"District of Columbia"	"11"	"2021"	"2021"	"September"	"9"	813
	"District of Columbia"	"11"	"2021"	"2021"	"October"	"10"	751
	"District of Columbia"	"11"	"2021"	"2021"	"November"	"11"	809
	"District of Columbia"	"11"	"2021"	"2021"	"December"	"12"	706
	"District of Columbia"	"11"	"2022"	"2022"	"January"	"1"	706
	"District of Columbia"	"11"	"2022"	"2022"	"February"	"2"	609
	"District of Columbia"	"11"	"2022"	"2022"	"March"	"3"	673
	"District of Columbia"	"11"	"2022"	"2022"	"April"	"4"	633
	"District of Columbia"	"11"	"2022"	"2022"	"May"	"5"	626
	"District of Columbia"	"11"	"2022"	"2022"	"June"	"6"	690
	"District of Columbia"	"11"	"2022"	"2022"	"July"	"7"	686
	"District of Columbia"	"11"	"2022"	"2022"	"August"	"8"	764
	"District of Columbia"	"11"	"2022"	"2022"	"September"	"9"	662
	"District of Columbia"	"11"	"2022"	"2022"	"October"	"10"	656
	"District of Columbia"	"11"	"2022"	"2022"	"November"	"11"	662
	"District of Columbia"	"11"	"2022"	"2022"	"December"	"12"	708
	"Florida"	"12"	"2016"	"2016"	"January"	"1"	18314
	"Florida"	"12"	"2016"	"2016"	"February"	"2"	17816
	"Florida"	"12"	"2016"	"2016"	"March"	"3"	18549
	"Florida"	"12"	"2016"	"2016"	"April"	"4"	17506
	"Florida"	"12"	"2016"	"2016"	"May"	"5"	17936
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	18348
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	19047
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	20117
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	19655
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	19245
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	19205
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	19284
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	18571
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	17022
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	18303
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	16832
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	17717
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	17952
	"Florida"	"12"	"2017"	"2017"	"July"	"7"	19019
	"Florida"	"12"	"2017"	"2017"	"August"	"8"	20433
	"Florida"	"12"	"2017"	"2017"	"September"	"9"	19454
	"Florida"	"12"	"2017"	"2017"	"October"	"10"	19611
	"Florida"	"12"	"2017"	"2017"	"November"	"11"	19106
	"Florida"	"12"	"2017"	"2017"	"December"	"12"	19610
	"Florida"	"12"	"2018"	"2018"	"January"	"1"	19075
	"Florida"	"12"	"2018"	"2018"	"February"	"2"	16597
	"Florida"	"12"	"2018"	"2018"	"March"	"3"	18529
	"Florida"	"12"	"2018"	"2018"	"April"	"4"	16853
	"Florida"	"12"	"2018"	"2018"	"May"	"5"	17892
	"Florida"	"12"	"2018"	"2018"	"June"	"6"	17536
	"Florida"	"12"	"2018"	"2018"	"July"	"7"	18274
	"Florida"	"12"	"2018"	"2018"	"August"	"8"	20154
	"Florida"	"12"	"2018"	"2018"	"September"	"9"	19122
	"Florida"	"12"	"2018"	"2018"	"October"	"10"	19748
	"Florida"	"12"	"2018"	"2018"	"November"	"11"	18487
	"Florida"	"12"	"2018"	"2018"	"December"	"12"	19275
	"Florida"	"12"	"2019"	"2019"	"January"	"1"	18955
	"Florida"	"12"	"2019"	"2019"	"February"	"2"	16628
	"Florida"	"12"	"2019"	"2019"	"March"	"3"	17489
	"Florida"	"12"	"2019"	"2019"	"April"	"4"	17397
	"Florida"	"12"	"2019"	"2019"	"May"	"5"	17724
	"Florida"	"12"	"2019"	"2019"	"June"	"6"	16991
	"Florida"	"12"	"2019"	"2019"	"July"	"7"	18723
	"Florida"	"12"	"2019"	"2019"	"August"	"8"	20018
	"Florida"	"12"	"2019"	"2019"	"September"	"9"	19362
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	19583
	"Florida"	"12"	"2019"	"2019"	"November"	"11"	18148
	"Florida"	"12"	"2019"	"2019"	"December"	"12"	18984
	"Florida"	"12"	"2020"	"2020"	"January"	"1"	18194
	"Florida"	"12"	"2020"	"2020"	"February"	"2"	16741
	"Florida"	"12"	"2020"	"2020"	"March"	"3"	17194
	"Florida"	"12"	"2020"	"2020"	"April"	"4"	16566
	"Florida"	"12"	"2020"	"2020"	"May"	"5"	16892
	"Florida"	"12"	"2020"	"2020"	"June"	"6"	16906
	"Florida"	"12"	"2020"	"2020"	"July"	"7"	17864
	"Florida"	"12"	"2020"	"2020"	"August"	"8"	18124
	"Florida"	"12"	"2020"	"2020"	"September"	"9"	18193
	"Florida"	"12"	"2020"	"2020"	"October"	"10"	18091
	"Florida"	"12"	"2020"	"2020"	"November"	"11"	17183
	"Florida"	"12"	"2020"	"2020"	"December"	"12"	17723
	"Florida"	"12"	"2021"	"2021"	"January"	"1"	16542
	"Florida"	"12"	"2021"	"2021"	"February"	"2"	16082
	"Florida"	"12"	"2021"	"2021"	"March"	"3"	17226
	"Florida"	"12"	"2021"	"2021"	"April"	"4"	16753
	"Florida"	"12"	"2021"	"2021"	"May"	"5"	16919
	"Florida"	"12"	"2021"	"2021"	"June"	"6"	17483
	"Florida"	"12"	"2021"	"2021"	"July"	"7"	18488
	"Florida"	"12"	"2021"	"2021"	"August"	"8"	19586
	"Florida"	"12"	"2021"	"2021"	"September"	"9"	20025
	"Florida"	"12"	"2021"	"2021"	"October"	"10"	19529
	"Florida"	"12"	"2021"	"2021"	"November"	"11"	18398
	"Florida"	"12"	"2021"	"2021"	"December"	"12"	19229
	"Florida"	"12"	"2022"	"2022"	"January"	"1"	18496
	"Florida"	"12"	"2022"	"2022"	"February"	"2"	17037
	"Florida"	"12"	"2022"	"2022"	"March"	"3"	18842
	"Florida"	"12"	"2022"	"2022"	"April"	"4"	17107
	"Florida"	"12"	"2022"	"2022"	"May"	"5"	17311
	"Florida"	"12"	"2022"	"2022"	"June"	"6"	18099
	"Florida"	"12"	"2022"	"2022"	"July"	"7"	19224
	"Florida"	"12"	"2022"	"2022"	"August"	"8"	20825
	"Florida"	"12"	"2022"	"2022"	"September"	"9"	18962
	"Florida"	"12"	"2022"	"2022"	"October"	"10"	19144
	"Florida"	"12"	"2022"	"2022"	"November"	"11"	19569
	"Florida"	"12"	"2022"	"2022"	"December"	"12"	19817
	"Georgia"	"13"	"2016"	"2016"	"January"	"1"	10671
	"Georgia"	"13"	"2016"	"2016"	"February"	"2"	10413
	"Georgia"	"13"	"2016"	"2016"	"March"	"3"	10786
	"Georgia"	"13"	"2016"	"2016"	"April"	"4"	10069
	"Georgia"	"13"	"2016"	"2016"	"May"	"5"	10556
	"Georgia"	"13"	"2016"	"2016"	"June"	"6"	10828
	"Georgia"	"13"	"2016"	"2016"	"July"	"7"	11198
	"Georgia"	"13"	"2016"	"2016"	"August"	"8"	11528
	"Georgia"	"13"	"2016"	"2016"	"September"	"9"	11292
	"Georgia"	"13"	"2016"	"2016"	"October"	"10"	10786
	"Georgia"	"13"	"2016"	"2016"	"November"	"11"	10775
	"Georgia"	"13"	"2016"	"2016"	"December"	"12"	11140
